GO:0002076	18
GO:0002077	1
GO:0002082	24
GO:0002084	22
GO:0002085	2
GO:0002086	2
GO:0002087	13
GO:0002088	88
GO:0002089	22
GO:0002090	63
GO:0002091	15
GO:0002092	27
GO:0002093	17
GO:0002097	28
GO:0002098	25
GO:0002100	1
GO:0002101	2
GO:0002115	29
GO:0002118	7
GO:0002121	2
GO:0002125	3
GO:0002127	1
GO:0002128	1
GO:0002138	9
GO:0002143	4
GO:0002148	1
GO:0002149	1
GO:0002152	1
GO:0002154	8
GO:0002155	5
GO:0002158	8
GO:0002159	5
GO:0002174	1
GO:0002175	3
GO:0002176	5
GO:0002181	207
GO:0002182	22
GO:0002183	41
GO:0002184	3
GO:0002188	3
GO:0002190	4
GO:0002191	3
GO:0002192	1
GO:0002194	1
GO:0002200	98
GO:0002204	60
GO:0002208	60
GO:0002209	35
GO:0002215	2
GO:0002218	61
GO:0002220	24
GO:0002221	237
GO:0002222	2
GO:0002223	20
GO:0002224	170
GO:0002225	9
GO:0002227	33
GO:0002228	84
GO:0002230	39
GO:0002232	10
GO:0002237	419
GO:0002238	7
GO:0002244	117
GO:0002246	8
GO:0002248	6
GO:0002249	9
GO:0002250	849
GO:0002251	49
GO:0002252	857
GO:0002253	507
GO:0002254	3
GO:0002260	65
GO:0002262	191
GO:0002263	335
GO:0002264	2
GO:0002265	4
GO:0002266	3
GO:0002268	2
GO:0002269	3
GO:0002270	3
GO:0002273	1
GO:0002274	274
GO:0002275	107
GO:0002276	4
GO:0002277	3
GO:0002278	7
GO:0002279	55
GO:0002280	3
GO:0002281	25
GO:0002282	5
GO:0002283	21
GO:0002285	224
GO:0002286	125
GO:0002287	78
GO:0002290	1
GO:0002291	10
GO:0002292	84
GO:0002293	78
GO:0002294	76
GO:0002295	20
GO:0002296	3
GO:0002298	2
GO:0002299	1
GO:0002300	1
GO:0002302	2
GO:0002304	3
GO:0002305	3
GO:0002309	6
GO:0002312	96
GO:0002313	28
GO:0002314	8
GO:0002315	9
GO:0002316	4
GO:0002317	7
GO:0002318	7
GO:0002319	1
GO:0002320	22
GO:0002322	7
GO:0002323	32
GO:0002325	3
GO:0002326	6
GO:0002327	12
GO:0002328	12
GO:0002329	5
GO:0002331	4
GO:0002332	2
GO:0002333	1
GO:0002334	1
GO:0002335	33
GO:0002336	1
GO:0002337	2
GO:0002339	4
GO:0002343	2
GO:0002344	2
GO:0002347	42
GO:0002349	8
GO:0002351	2
GO:0002352	2
GO:0002353	3
GO:0002355	4
GO:0002357	11
GO:0002358	2
GO:0002360	31
GO:0002361	8
GO:0002362	2
GO:0002363	25
GO:0002364	1
GO:0002366	329
GO:0002367	107
GO:0002368	1
GO:0002369	40
GO:0002370	9
GO:0002371	17
GO:0002372	7
GO:0002373	2
GO:0002376	4887
GO:0002377	239
GO:0002381	81
GO:0002383	1
GO:0002384	3
GO:0002385	45
GO:0002387	3
GO:0002395	3
GO:0002396	25
GO:0002397	3
GO:0002398	1
GO:0002399	21
GO:0002404	1
GO:0002406	1
GO:0002407	29
GO:0002408	5
GO:0002412	1
GO:0002413	1
GO:0002414	4
GO:0002415	3
GO:0002416	1
GO:0002418	29
GO:0002419	5
GO:0002420	11
GO:0002423	12
GO:0002424	12
GO:0002426	2
GO:0002428	10
GO:0002429	369
GO:0002430	16
GO:0002431	37
GO:0002432	1
GO:0002433	27
GO:0002434	5
GO:0002435	1
GO:0002436	3
GO:0002437	76
GO:0002438	25
GO:0002439	5
GO:0002440	352
GO:0002441	8
GO:0002442	2
GO:0002443	526
GO:0002444	112
GO:0002445	3
GO:0002446	37
GO:0002447	8
GO:0002448	55
GO:0002449	414
GO:0002450	1
GO:0002451	1
GO:0002455	130
GO:0002456	125
GO:0002457	6
GO:0002458	3
GO:0002460	424
GO:0002461	6
GO:0002465	5
GO:0002467	15
GO:0002468	15
GO:0002469	3
GO:0002470	1
GO:0002472	1
GO:0002474	38
GO:0002475	18
GO:0002476	9
GO:0002477	3
GO:0002478	49
GO:0002479	2
GO:0002480	1
GO:0002481	1
GO:0002483	27
GO:0002484	9
GO:0002485	1
GO:0002486	8
GO:0002488	1
GO:0002489	1
GO:0002491	2
GO:0002495	48
GO:0002501	22
GO:0002502	2
GO:0002503	20
GO:0002504	50
GO:0002505	1
GO:0002507	36
GO:0002508	3
GO:0002509	2
GO:0002510	1
GO:0002513	9
GO:0002514	3
GO:0002517	16
GO:0002518	1
GO:0002519	3
GO:0002520	1211
GO:0002521	689
GO:0002522	4
GO:0002523	24
GO:0002524	11
GO:0002525	3
GO:0002526	121
GO:0002528	4
GO:0002532	103
GO:0002534	77
GO:0002536	8
GO:0002537	1
GO:0002538	3
GO:0002540	3
GO:0002541	3
GO:0002542	2
GO:0002543	2
GO:0002544	19
GO:0002548	84
GO:0002551	15
GO:0002553	8
GO:0002554	2
GO:0002560	1
GO:0002561	1
GO:0002562	85
GO:0002566	17
GO:0002568	5
GO:0002572	3
GO:0002573	251
GO:0002576	11
GO:0002577	21
GO:0002578	10
GO:0002579	9
GO:0002580	5
GO:0002581	3
GO:0002582	2
GO:0002583	6
GO:0002584	4
GO:0002585	2
GO:0002586	4
GO:0002587	2
GO:0002588	2
GO:0002589	2
GO:0002590	2
GO:0002604	11
GO:0002605	4
GO:0002606	7
GO:0002616	1
GO:0002617	1
GO:0002622	1
GO:0002625	2
GO:0002626	1
GO:0002634	8
GO:0002635	2
GO:0002636	2
GO:0002637	85
GO:0002638	13
GO:0002639	60
GO:0002643	19
GO:0002645	11
GO:0002646	1
GO:0002648	1
GO:0002649	1
GO:0002651	1
GO:0002652	3
GO:0002654	2
GO:0002658	2
GO:0002660	2
GO:0002661	2
GO:0002663	2
GO:0002664	13
GO:0002666	8
GO:0002667	9
GO:0002669	5
GO:0002673	49
GO:0002674	13
GO:0002675	28
GO:0002676	7
GO:0002677	4
GO:0002678	2
GO:0002679	16
GO:0002681	5
GO:0002682	2100
GO:0002683	524
GO:0002684	1282
GO:0002685	258
GO:0002686	52
GO:0002687	163
GO:0002688	141
GO:0002689	22
GO:0002690	110
GO:0002691	41
GO:0002692	8
GO:0002693	18
GO:0002694	772
GO:0002695	226
GO:0002696	493
GO:0002697	428
GO:0002698	124
GO:0002699	293
GO:0002700	195
GO:0002701	41
GO:0002702	137
GO:0002703	278
GO:0002704	72
GO:0002705	166
GO:0002706	210
GO:0002707	61
GO:0002708	141
GO:0002709	98
GO:0002710	28
GO:0002711	62
GO:0002712	73
GO:0002713	19
GO:0002714	48
GO:0002715	59
GO:0002716	20
GO:0002717	41
GO:0002718	105
GO:0002719	28
GO:0002720	70
GO:0002721	1
GO:0002724	40
GO:0002725	12
GO:0002726	24
GO:0002727	9
GO:0002728	2
GO:0002729	8
GO:0002730	16
GO:0002731	2
GO:0002732	12
GO:0002733	7
GO:0002735	7
GO:0002736	1
GO:0002737	1
GO:0002747	1
GO:0002752	2
GO:0002753	73
GO:0002755	24
GO:0002756	16
GO:0002757	370
GO:0002758	25
GO:0002759	13
GO:0002760	10
GO:0002761	131
GO:0002762	51
GO:0002763	66
GO:0002764	623
GO:0002765	13
GO:0002767	11
GO:0002768	399
GO:0002769	4
GO:0002774	4
GO:0002775	11
GO:0002777	2
GO:0002778	9
GO:0002780	2
GO:0002784	10
GO:0002785	1
GO:0002786	8
GO:0002787	1
GO:0002790	282
GO:0002791	228
GO:0002792	46
GO:0002793	120
GO:0002803	7
GO:0002805	1
GO:0002807	1
GO:0002808	1
GO:0002812	1
GO:0002815	1
GO:0002816	1
GO:0002819	226
GO:0002820	66
GO:0002821	137
GO:0002822	209
GO:0002823	61
GO:0002824	130
GO:0002825	36
GO:0002826	6
GO:0002827	22
GO:0002828	32
GO:0002829	15
GO:0002830	16
GO:0002831	388
GO:0002832	119
GO:0002833	195
GO:0002834	23
GO:0002835	4
GO:0002836	18
GO:0002837	23
GO:0002838	4
GO:0002839	18
GO:0002840	9
GO:0002841	2
GO:0002842	6
GO:0002843	1
GO:0002845	1
GO:0002849	1
GO:0002851	1
GO:0002852	2
GO:0002854	2
GO:0002855	12
GO:0002856	2
GO:0002857	10
GO:0002858	11
GO:0002859	2
GO:0002860	9
GO:0002861	44
GO:0002862	30
GO:0002863	12
GO:0002864	15
GO:0002865	6
GO:0002866	7
GO:0002870	9
GO:0002874	3
GO:0002875	1
GO:0002876	2
GO:0002877	3
GO:0002878	1
GO:0002879	2
GO:0002883	9
GO:0002884	3
GO:0002885	5
GO:0002886	64
GO:0002887	10
GO:0002888	23
GO:0002889	72
GO:0002890	19
GO:0002891	48
GO:0002892	3
GO:0002893	1
GO:0002894	2
GO:0002895	1
GO:0002897	1
GO:0002901	3
GO:0002902	19
GO:0002903	12
GO:0002904	3
GO:0002905	3
GO:0002906	3
GO:0002911	9
GO:0002913	5
GO:0002920	58
GO:0002921	21
GO:0002922	26
GO:0002923	20
GO:0002924	13
GO:0002925	7
GO:0002926	3
GO:0002930	2
GO:0002931	58
GO:0002933	7
GO:0002934	12
GO:0002939	4
GO:0002940	2
GO:0002941	4
GO:0002943	5
GO:0002946	2
GO:0002949	4
GO:0003002	379
GO:0003006	1149
GO:0003007	301
GO:0003008	3083
GO:0003009	56
GO:0003010	7
GO:0003011	3
GO:0003012	613
GO:0003013	845
GO:0003014	126
GO:0003015	370
GO:0003016	37
GO:0003017	2
GO:0003018	322
GO:0003025	4
GO:0003026	1
GO:0003027	1
GO:0003029	1
GO:0003032	2
GO:0003044	67
GO:0003050	3
GO:0003051	2
GO:0003056	10
GO:0003057	5
GO:0003058	1
GO:0003062	7
GO:0003064	2
GO:0003065	1
GO:0003068	1
GO:0003069	1
GO:0003070	1
GO:0003071	28
GO:0003072	4
GO:0003073	119
GO:0003081	36
GO:0003083	1
GO:0003084	16
GO:0003085	19
GO:0003091	26
GO:0003093	12
GO:0003094	26
GO:0003095	3
GO:0003096	8
GO:0003097	7
GO:0003099	3
GO:0003100	10
GO:0003104	4
GO:0003105	4
GO:0003106	1
GO:0003108	1
GO:0003116	1
GO:0003117	1
GO:0003127	3
GO:0003128	19
GO:0003129	11
GO:0003130	2
GO:0003131	1
GO:0003133	2
GO:0003134	2
GO:0003136	1
GO:0003137	4
GO:0003138	3
GO:0003139	11
GO:0003140	11
GO:0003142	1
GO:0003143	73
GO:0003144	1
GO:0003147	1
GO:0003148	24
GO:0003149	7
GO:0003150	3
GO:0003151	77
GO:0003156	30
GO:0003157	11
GO:0003158	164
GO:0003159	22
GO:0003160	6
GO:0003161	41
GO:0003162	8
GO:0003163	11
GO:0003164	8
GO:0003165	2
GO:0003166	7
GO:0003167	3
GO:0003169	2
GO:0003170	82
GO:0003171	30
GO:0003172	2
GO:0003174	11
GO:0003175	7
GO:0003176	42
GO:0003177	22
GO:0003178	1
GO:0003179	72
GO:0003180	37
GO:0003181	27
GO:0003182	1
GO:0003183	10
GO:0003184	18
GO:0003185	1
GO:0003186	6
GO:0003188	14
GO:0003190	8
GO:0003192	3
GO:0003193	2
GO:0003195	2
GO:0003197	52
GO:0003198	19
GO:0003199	3
GO:0003203	41
GO:0003205	178
GO:0003206	133
GO:0003207	14
GO:0003208	75
GO:0003209	31
GO:0003210	2
GO:0003211	10
GO:0003213	3
GO:0003214	15
GO:0003215	20
GO:0003218	3
GO:0003219	4
GO:0003220	2
GO:0003221	3
GO:0003222	13
GO:0003223	8
GO:0003226	1
GO:0003228	8
GO:0003229	57
GO:0003230	38
GO:0003231	131
GO:0003235	1
GO:0003236	1
GO:0003241	5
GO:0003245	3
GO:0003247	1
GO:0003249	3
GO:0003250	3
GO:0003251	1
GO:0003252	2
GO:0003253	7
GO:0003254	56
GO:0003256	7
GO:0003257	4
GO:0003259	1
GO:0003260	1
GO:0003263	11
GO:0003264	11
GO:0003266	9
GO:0003270	1
GO:0003271	1
GO:0003272	31
GO:0003273	4
GO:0003274	4
GO:0003275	3
GO:0003278	5
GO:0003279	111
GO:0003281	71
GO:0003283	25
GO:0003284	6
GO:0003285	3
GO:0003289	6
GO:0003290	2
GO:0003292	3
GO:0003298	38
GO:0003299	30
GO:0003300	111
GO:0003301	38
GO:0003306	13
GO:0003307	10
GO:0003308	8
GO:0003309	33
GO:0003310	7
GO:0003311	1
GO:0003312	2
GO:0003318	1
GO:0003321	9
GO:0003322	1
GO:0003323	24
GO:0003326	2
GO:0003327	1
GO:0003329	2
GO:0003330	10
GO:0003331	5
GO:0003332	4
GO:0003333	165
GO:0003334	14
GO:0003335	4
GO:0003336	3
GO:0003337	14
GO:0003338	36
GO:0003339	8
GO:0003340	3
GO:0003341	237
GO:0003342	1
GO:0003343	1
GO:0003344	8
GO:0003345	1
GO:0003348	6
GO:0003350	1
GO:0003351	41
GO:0003352	47
GO:0003353	16
GO:0003354	5
GO:0003356	17
GO:0003357	10
GO:0003358	3
GO:0003359	1
GO:0003360	8
GO:0003363	1
GO:0003365	3
GO:0003366	2
GO:0003373	2
GO:0003374	2
GO:0003376	16
GO:0003382	37
GO:0003383	2
GO:0003400	4
GO:0003401	29
GO:0003402	5
GO:0003404	2
GO:0003406	5
GO:0003407	76
GO:0003408	2
GO:0003409	1
GO:0003412	1
GO:0003413	15
GO:0003414	1
GO:0003415	6
GO:0003416	26
GO:0003417	18
GO:0003418	9
GO:0003419	3
GO:0003420	1
GO:0003421	1
GO:0003422	2
GO:0003429	1
GO:0003430	3
GO:0003431	5
GO:0003433	8
GO:0005513	17
GO:0005975	867
GO:0005976	168
GO:0005977	118
GO:0005978	72
GO:0005979	38
GO:0005980	20
GO:0005981	7
GO:0005982	1
GO:0005983	1
GO:0005984	11
GO:0005985	3
GO:0005986	2
GO:0005988	2
GO:0005989	2
GO:0005991	3
GO:0005993	1
GO:0005996	348
GO:0005997	5
GO:0005998	1
GO:0006000	14
GO:0006001	1
GO:0006002	16
GO:0006003	7
GO:0006004	20
GO:0006006	260
GO:0006007	20
GO:0006011	8
GO:0006012	17
GO:0006013	10
GO:0006014	4
GO:0006015	9
GO:0006020	19
GO:0006021	4
GO:0006022	212
GO:0006023	135
GO:0006024	123
GO:0006026	46
GO:0006027	37
GO:0006029	139
GO:0006030	10
GO:0006032	9
GO:0006040	74
GO:0006041	5
GO:0006043	3
GO:0006044	25
GO:0006045	2
GO:0006046	3
GO:0006047	23
GO:0006048	16
GO:0006049	1
GO:0006050	2
GO:0006051	2
GO:0006054	16
GO:0006055	1
GO:0006056	2
GO:0006057	2
GO:0006059	5
GO:0006060	4
GO:0006061	1
GO:0006062	3
GO:0006063	35
GO:0006064	3
GO:0006065	2
GO:0006066	525
GO:0006067	25
GO:0006068	12
GO:0006069	13
GO:0006071	24
GO:0006072	12
GO:0006073	119
GO:0006081	89
GO:0006082	1688
GO:0006083	2
GO:0006084	50
GO:0006085	29
GO:0006086	18
GO:0006089	17
GO:0006090	153
GO:0006091	715
GO:0006094	96
GO:0006096	117
GO:0006097	2
GO:0006098	26
GO:0006099	43
GO:0006101	7
GO:0006102	9
GO:0006103	21
GO:0006104	10
GO:0006105	6
GO:0006106	4
GO:0006107	10
GO:0006108	13
GO:0006109	215
GO:0006110	49
GO:0006111	48
GO:0006112	131
GO:0006113	6
GO:0006114	6
GO:0006116	6
GO:0006117	1
GO:0006119	192
GO:0006120	71
GO:0006121	5
GO:0006122	14
GO:0006123	24
GO:0006127	2
GO:0006139	11093
GO:0006140	100
GO:0006144	26
GO:0006145	5
GO:0006147	2
GO:0006148	2
GO:0006149	2
GO:0006152	14
GO:0006154	7
GO:0006157	3
GO:0006161	2
GO:0006163	589
GO:0006164	289
GO:0006165	141
GO:0006166	6
GO:0006167	15
GO:0006168	2
GO:0006170	2
GO:0006171	16
GO:0006172	5
GO:0006173	1
GO:0006174	1
GO:0006175	1
GO:0006177	6
GO:0006178	2
GO:0006182	16
GO:0006183	12
GO:0006185	1
GO:0006186	2
GO:0006188	19
GO:0006189	9
GO:0006193	1
GO:0006195	60
GO:0006196	5
GO:0006198	10
GO:0006203	4
GO:0006204	5
GO:0006206	27
GO:0006207	8
GO:0006208	10
GO:0006210	5
GO:0006211	3
GO:0006212	4
GO:0006213	30
GO:0006214	1
GO:0006216	13
GO:0006218	4
GO:0006220	73
GO:0006221	44
GO:0006222	12
GO:0006225	1
GO:0006226	4
GO:0006227	2
GO:0006228	10
GO:0006231	3
GO:0006233	2
GO:0006235	5
GO:0006241	18
GO:0006244	27
GO:0006248	4
GO:0006249	6
GO:0006253	2
GO:0006254	1
GO:0006256	3
GO:0006258	2
GO:0006259	1618
GO:0006260	381
GO:0006261	217
GO:0006264	20
GO:0006265	13
GO:0006266	22
GO:0006268	15
GO:0006269	8
GO:0006270	40
GO:0006271	17
GO:0006272	5
GO:0006273	5
GO:0006274	1
GO:0006275	124
GO:0006278	117
GO:0006281	900
GO:0006282	164
GO:0006283	17
GO:0006284	73
GO:0006285	20
GO:0006286	1
GO:0006287	16
GO:0006288	3
GO:0006289	98
GO:0006290	9
GO:0006294	1
GO:0006295	5
GO:0006296	7
GO:0006297	10
GO:0006298	55
GO:0006301	46
GO:0006302	392
GO:0006303	98
GO:0006304	156
GO:0006305	90
GO:0006306	90
GO:0006307	9
GO:0006308	41
GO:0006309	23
GO:0006310	447
GO:0006311	3
GO:0006312	32
GO:0006313	5
GO:0006323	299
GO:0006325	573
GO:0006333	257
GO:0006334	186
GO:0006335	36
GO:0006336	40
GO:0006337	18
GO:0006338	374
GO:0006346	25
GO:0006349	18
GO:0006351	6142
GO:0006352	165
GO:0006353	26
GO:0006354	113
GO:0006355	5752
GO:0006356	41
GO:0006357	3937
GO:0006359	24
GO:0006360	75
GO:0006361	17
GO:0006362	6
GO:0006363	5
GO:0006364	292
GO:0006366	4194
GO:0006367	100
GO:0006368	82
GO:0006369	10
GO:0006370	16
GO:0006376	54
GO:0006378	53
GO:0006379	25
GO:0006382	11
GO:0006383	66
GO:0006384	8
GO:0006386	1
GO:0006388	17
GO:0006390	27
GO:0006391	5
GO:0006392	1
GO:0006393	3
GO:0006396	2155
GO:0006397	860
GO:0006398	10
GO:0006399	323
GO:0006400	133
GO:0006401	428
GO:0006402	354
GO:0006403	275
GO:0006404	3
GO:0006405	131
GO:0006406	91
GO:0006407	2
GO:0006408	4
GO:0006409	4
GO:0006412	1210
GO:0006413	199
GO:0006414	78
GO:0006415	25
GO:0006417	637
GO:0006418	91
GO:0006419	5
GO:0006420	4
GO:0006421	6
GO:0006422	2
GO:0006423	3
GO:0006424	3
GO:0006425	3
GO:0006426	1
GO:0006427	4
GO:0006428	3
GO:0006429	3
GO:0006430	2
GO:0006431	3
GO:0006432	7
GO:0006433	3
GO:0006434	5
GO:0006435	7
GO:0006436	3
GO:0006437	3
GO:0006438	2
GO:0006446	101
GO:0006447	2
GO:0006448	31
GO:0006449	13
GO:0006450	22
GO:0006451	10
GO:0006452	1
GO:0006457	294
GO:0006458	47
GO:0006464	6091
GO:0006465	15
GO:0006468	2401
GO:0006469	258
GO:0006470	407
GO:0006471	61
