296 	 3222 	 is_a
303 	 4156 	 is_a
304 	 9834 	 is_a
304 	 12867 	 is_a
311 	 10702 	 is_a
319 	 3578 	 is_a
320 	 10972 	 is_a
321 	 4491 	 is_a
327 	 11048 	 is_a
329 	 9775 	 is_a
331 	 6949 	 is_a
331 	 9763 	 is_a
331 	 9795 	 is_a
332 	 10819 	 is_a
345 	 32390 	 is_a
346 	 38789 	 is_a
353 	 9676 	 is_a
353 	 40979 	 is_a
366 	 507 	 is_a
366 	 2897 	 part_of
368 	 11027 	 is_a
373 	 2899 	 is_a
374 	 373 	 is_a
375 	 373 	 is_a
376 	 373 	 is_a
389 	 39168 	 is_a
392 	 39168 	 is_a
415 	 241 	 is_a
416 	 415 	 is_a
417 	 415 	 is_a
418 	 241 	 is_a
419 	 241 	 is_a
419 	 15993 	 is_a
420 	 241 	 is_a
421 	 241 	 is_a
506 	 2846 	 is_a
507 	 506 	 is_a
507 	 2847 	 is_a
508 	 506 	 is_a
508 	 2899 	 is_a
509 	 508 	 is_a
516 	 7249 	 is_a
517 	 516 	 is_a
518 	 7249 	 is_a
519 	 518 	 is_a
520 	 7249 	 is_a
537 	 10950 	 is_a
557 	 3222 	 is_a
557 	 36539 	 is_a
557 	 39167 	 is_a
588 	 4290 	 is_a
589 	 6634 	 is_a
589 	 7161 	 is_a
590 	 14504 	 is_a
590 	 30409 	 is_a
624 	 10819 	 is_a
635 	 6600 	 is_a
635 	 21739 	 is_a
635 	 21748 	 is_a
636 	 28582 	 is_a
637 	 28581 	 is_a
638 	 28581 	 is_a
641 	 10718 	 is_a
641 	 11098 	 is_a
642 	 10718 	 is_a
642 	 11098 	 is_a
643 	 10718 	 is_a
643 	 11098 	 is_a
644 	 642 	 is_a
645 	 642 	 is_a
646 	 642 	 is_a
647 	 643 	 is_a
648 	 643 	 is_a
654 	 14353 	 is_a
654 	 35302 	 is_a
655 	 14353 	 is_a
655 	 23481 	 is_a
660 	 11088 	 is_a
661 	 11031 	 is_a
662 	 11031 	 is_a
692 	 508 	 is_a
692 	 13149 	 is_a
693 	 508 	 is_a
693 	 4552 	 is_a
694 	 78 	 is_a
694 	 508 	 is_a
723 	 9177 	 is_a
723 	 45937 	 is_a
724 	 723 	 is_a
724 	 755 	 is_a
725 	 724 	 is_a
725 	 734 	 is_a
726 	 724 	 is_a
726 	 775 	 is_a
727 	 724 	 is_a
727 	 872 	 is_a
728 	 2869 	 is_a
729 	 728 	 is_a
730 	 728 	 is_a
731 	 723 	 is_a
731 	 760 	 is_a
732 	 731 	 is_a
732 	 775 	 is_a
733 	 731 	 is_a
733 	 734 	 is_a
734 	 723 	 is_a
736 	 2844 	 is_a
738 	 234 	 is_a
740 	 31901 	 is_a
742 	 826 	 is_a
742 	 740 	 is_a
743 	 723 	 is_a
743 	 759 	 is_a
744 	 740 	 is_a
745 	 11264 	 is_a
746 	 740 	 is_a
747 	 779 	 is_a
748 	 743 	 is_a
748 	 768 	 is_a
749 	 743 	 is_a
749 	 769 	 is_a
750 	 856 	 is_a
751 	 743 	 is_a
751 	 770 	 is_a
753 	 31425 	 is_a
754 	 2869 	 is_a
755 	 9177 	 is_a
756 	 9177 	 is_a
759 	 9177 	 is_a
760 	 9177 	 is_a
761 	 9177 	 is_a
762 	 9177 	 is_a
763 	 738 	 is_a
768 	 759 	 is_a
768 	 34966 	 is_a
769 	 759 	 is_a
770 	 759 	 is_a
771 	 759 	 is_a
772 	 743 	 is_a
772 	 771 	 is_a
774 	 740 	 is_a
775 	 723 	 is_a
775 	 776 	 is_a
776 	 9177 	 is_a
777 	 740 	 is_a
778 	 740 	 is_a
779 	 31901 	 is_a
780 	 779 	 is_a
781 	 746 	 is_a
782 	 3076 	 is_a
783 	 3076 	 is_a
784 	 3076 	 is_a
785 	 3076 	 is_a
786 	 3076 	 is_a
789 	 3076 	 is_a
790 	 789 	 is_a
791 	 789 	 is_a
792 	 3076 	 is_a
793 	 792 	 is_a
794 	 792 	 is_a
795 	 2846 	 is_a
796 	 797 	 is_a
797 	 795 	 is_a
797 	 2899 	 is_a
798 	 736 	 is_a
799 	 736 	 is_a
800 	 736 	 is_a
801 	 729 	 is_a
802 	 730 	 is_a
804 	 738 	 is_a
805 	 729 	 is_a
805 	 900 	 is_a
806 	 729 	 is_a
806 	 902 	 is_a
813 	 823 	 is_a
813 	 23314 	 is_a
815 	 823 	 is_a
815 	 23314 	 is_a
817 	 823 	 is_a
819 	 823 	 is_a
819 	 23314 	 is_a
821 	 823 	 is_a
821 	 23314 	 is_a
823 	 804 	 is_a
823 	 826 	 is_a
824 	 823 	 is_a
824 	 23314 	 is_a
825 	 234 	 is_a
826 	 825 	 is_a
829 	 804 	 is_a
829 	 17416 	 is_a
830 	 804 	 is_a
830 	 32318 	 is_a
831 	 825 	 is_a
851 	 2885 	 is_a
853 	 2869 	 is_a
854 	 853 	 is_a
856 	 738 	 is_a
856 	 736 	 is_a
857 	 856 	 is_a
858 	 742 	 is_a
859 	 854 	 is_a
859 	 927 	 is_a
860 	 854 	 is_a
860 	 928 	 is_a
861 	 862 	 is_a
862 	 723 	 is_a
862 	 873 	 is_a
863 	 731 	 is_a
863 	 862 	 is_a
864 	 853 	 is_a
865 	 731 	 is_a
865 	 872 	 is_a
866 	 853 	 is_a
869 	 763 	 is_a
870 	 763 	 is_a
871 	 763 	 is_a
872 	 723 	 is_a
872 	 19092 	 is_a
873 	 9177 	 is_a
874 	 22712 	 is_a
875 	 724 	 is_a
875 	 874 	 is_a
876 	 756 	 is_a
877 	 775 	 is_a
877 	 876 	 is_a
878 	 734 	 is_a
878 	 876 	 is_a
879 	 872 	 is_a
879 	 876 	 is_a
892 	 738 	 is_a
893 	 11264 	 is_a
897 	 856 	 is_a
897 	 892 	 is_a
900 	 728 	 is_a
902 	 728 	 is_a
910 	 2869 	 is_a
911 	 728 	 is_a
911 	 910 	 is_a
912 	 729 	 is_a
912 	 911 	 is_a
913 	 912 	 is_a
914 	 912 	 is_a
915 	 853 	 is_a
915 	 910 	 is_a
916 	 900 	 is_a
916 	 2875 	 is_a
917 	 902 	 is_a
917 	 2875 	 is_a
920 	 910 	 is_a
921 	 910 	 is_a
922 	 913 	 is_a
922 	 924 	 is_a
923 	 914 	 is_a
923 	 924 	 is_a
924 	 805 	 is_a
924 	 912 	 is_a
925 	 806 	 is_a
925 	 912 	 is_a
926 	 915 	 is_a
926 	 920 	 is_a
927 	 853 	 is_a
928 	 853 	 is_a
929 	 915 	 is_a
929 	 921 	 is_a
930 	 929 	 is_a
931 	 929 	 is_a
932 	 738 	 is_a
933 	 932 	 is_a
934 	 932 	 is_a
935 	 932 	 is_a
936 	 934 	 is_a
936 	 935 	 is_a
937 	 933 	 is_a
937 	 935 	 is_a
973 	 6944 	 is_a
973 	 10103 	 is_a
976 	 9775 	 is_a
990 	 3345 	 is_a
990 	 3386 	 is_a
994 	 4491 	 is_a
995 	 5057 	 is_a
997 	 13961 	 is_a
999 	 6602 	 is_a
1006 	 39172 	 is_a
1012 	 6602 	 is_a
1014 	 4305 	 is_a
1014 	 36416 	 is_a
1016 	 5542 	 is_a
1016 	 36300 	 is_a
1017 	 4226 	 is_a
1018 	 4005 	 is_a
1023 	 6602 	 is_a
1025 	 20969 	 is_a
1052 	 4160 	 is_a
1053 	 1052 	 is_a
1054 	 6831 	 is_a
1054 	 11030 	 is_a
1058 	 3997 	 is_a
1066 	 36300 	 is_a
1074 	 4097 	 is_a
1075 	 4097 	 is_a
1076 	 4057 	 is_a
1077 	 4057 	 is_a
1078 	 6689 	 is_a
1079 	 6957 	 is_a
1080 	 1079 	 is_a
1082 	 33649 	 is_a
1084 	 4084 	 is_a
1085 	 4084 	 is_a
1087 	 6957 	 is_a
1088 	 36564 	 is_a
1090 	 6648 	 is_a
1091 	 4038 	 is_a
1092 	 4038 	 is_a
1092 	 19346 	 is_a
1093 	 10853 	 is_a
1093 	 19346 	 is_a
1095 	 4038 	 is_a
1097 	 38674 	 is_a
1099 	 14002 	 is_a
1100 	 14002 	 is_a
1101 	 23341 	 is_a
1102 	 4086 	 is_a
1107 	 4078 	 is_a
1108 	 4078 	 is_a
1110 	 4038 	 is_a
1111 	 36564 	 is_a
1113 	 6957 	 is_a
1114 	 37185 	 is_a
1115 	 37185 	 is_a
1116 	 1115 	 is_a
1117 	 1115 	 is_a
1118 	 1093 	 is_a
1118 	 4038 	 is_a
1119 	 4038 	 is_a
1119 	 8248 	 is_a
1120 	 6957 	 is_a
1125 	 4160 	 is_a
1135 	 3543 	 is_a
1136 	 6814 	 is_a
1140 	 6518 	 is_a
1140 	 30409 	 is_a
1149 	 6586 	 is_a
1161 	 12562 	 is_a
1185 	 10975 	 is_a
1196 	 10718 	 is_a
1197 	 1196 	 is_a
1198 	 32390 	 is_a
1201 	 27630 	 is_a
1202 	 6638 	 is_a
1203 	 11001 	 is_a
1225 	 10953 	 is_a
1227 	 11144 	 is_a
1228 	 4395 	 is_a
1228 	 9743 	 is_a
1251 	 23591 	 is_a
1252 	 4060 	 is_a
1253 	 4522 	 is_a
1253 	 34120 	 is_a
1256 	 13170 	 is_a
1257 	 13170 	 is_a
1258 	 13074 	 is_a
1259 	 13074 	 is_a
1312 	 234 	 is_a
1313 	 3997 	 is_a
1314 	 234 	 is_a
1315 	 1312 	 is_a
1315 	 1314 	 is_a
1316 	 1314 	 is_a
1317 	 1312 	 is_a
1317 	 1314 	 is_a
1318 	 1312 	 is_a
1318 	 1314 	 is_a
1319 	 1314 	 is_a
1320 	 1314 	 is_a
1321 	 1312 	 is_a
1321 	 1314 	 is_a
1322 	 1314 	 is_a
1323 	 1313 	 is_a
1323 	 3987 	 is_a
1324 	 1313 	 is_a
1324 	 3987 	 is_a
1325 	 3987 	 is_a
1326 	 3987 	 is_a
1327 	 1313 	 is_a
1327 	 3987 	 is_a
1328 	 1312 	 is_a
1329 	 1313 	 is_a
1330 	 1312 	 is_a
1337 	 4479 	 is_a
1338 	 14239 	 is_a
1339 	 6484 	 is_a
1340 	 1339 	 is_a
1341 	 6484 	 is_a
1342 	 1337 	 is_a
1342 	 18035 	 is_a
1343 	 6484 	 is_a
1348 	 19840 	 is_a
1348 	 36096 	 is_a
1348 	 36300 	 is_a
1348 	 40669 	 is_a
1349 	 1348 	 is_a
1350 	 1348 	 is_a
1354 	 6816 	 is_a
1379 	 234 	 is_a
1421 	 6819 	 is_a
1424 	 234 	 is_a
1427 	 234 	 is_a
1431 	 4486 	 is_a
1431 	 17098 	 is_a
1478 	 11400 	 is_a
1497 	 234 	 is_a
1504 	 234 	 is_a
1512 	 19840 	 is_a
1512 	 36096 	 is_a
1512 	 40669 	 is_a
1513 	 1518 	 is_a
1514 	 1519 	 is_a
1515 	 1518 	 is_a
1516 	 1519 	 is_a
1516 	 6600 	 is_a
1517 	 1519 	 is_a
1518 	 1512 	 is_a
1519 	 1512 	 is_a
1540 	 1551 	 is_a
1551 	 3798 	 is_a
1569 	 4226 	 is_a
1570 	 13247 	 is_a
1571 	 4005 	 is_a
1591 	 16386 	 is_a
1591 	 16392 	 is_a
1591 	 21739 	 is_a
1592 	 16386 	 is_a
1592 	 16392 	 is_a
1592 	 21739 	 is_a
1601 	 10819 	 is_a
1608 	 2899 	 is_a
1610 	 2903 	 is_a
1618 	 29475 	 is_a
1618 	 39169 	 is_a
1619 	 234 	 is_a
1625 	 13081 	 is_a
1626 	 13081 	 is_a
1627 	 1259 	 is_a
1628 	 1259 	 is_a
1651 	 1618 	 is_a
2383 	 6633 	 is_a
2383 	 10792 	 is_a
2396 	 9644 	 is_a
2398 	 11101 	 is_a
2399 	 31959 	 is_a
2400 	 11166 	 is_a
2401 	 11109 	 is_a
2844 	 47375 	 is_a
2846 	 36096 	 is_a
2846 	 40669 	 is_a
2847 	 2846 	 is_a
2848 	 3546 	 is_a
2848 	 39167 	 is_a
2849 	 45937 	 is_a
2850 	 2847 	 is_a
2851 	 4479 	 is_a
2853 	 234 	 is_a
2854 	 2847 	 is_a
2858 	 45937 	 is_a
2859 	 2847 	 is_a
2859 	 16974 	 is_a
2860 	 2847 	 is_a
2861 	 2860 	 is_a
2861 	 5881 	 is_a
2862 	 2860 	 is_a
2863 	 45937 	 is_a
2866 	 2847 	 is_a
2867 	 45937 	 is_a
2868 	 2847 	 is_a
2869 	 736 	 is_a
2875 	 728 	 is_a
2877 	 728 	 is_a
2877 	 36736 	 is_a
2879 	 4160 	 is_a
2880 	 2877 	 is_a
2880 	 4160 	 is_a
2883 	 736 	 is_a
2884 	 736 	 is_a
2885 	 2884 	 is_a
2886 	 2884 	 is_a
2897 	 3141 	 is_a
2898 	 3141 	 is_a
2898 	 2897 	 part_of
2899 	 2846 	 is_a
2900 	 3546 	 is_a
2900 	 39168 	 is_a
2901 	 2899 	 is_a
2902 	 3172 	 is_a
2903 	 2899 	 is_a
2904 	 2899 	 is_a
2905 	 2904 	 is_a
2912 	 4302 	 is_a
2913 	 6593 	 is_a
2914 	 6593 	 is_a
2915 	 6546 	 is_a
2920 	 11172 	 is_a
2920 	 39166 	 is_a
2926 	 234 	 is_a
2929 	 5148 	 is_a
2931 	 234 	 is_a
2936 	 3222 	 is_a
2938 	 2936 	 is_a
2944 	 6558 	 is_a
2946 	 234 	 is_a
2946 	 29915 	 is_a
2947 	 2944 	 is_a
2947 	 23314 	 is_a
2955 	 2944 	 is_a
2956 	 2947 	 is_a
2974 	 3694 	 is_a
2974 	 31576 	 is_a
2984 	 3345 	 is_a
2984 	 3434 	 is_a
2994 	 11078 	 is_a
3009 	 4479 	 is_a
3010 	 2844 	 is_a
3011 	 19014 	 is_a
3012 	 5057 	 is_a
3013 	 6816 	 is_a
3013 	 39171 	 is_a
3014 	 6814 	 is_a
3015 	 6816 	 is_a
3015 	 39171 	 is_a
3016 	 6816 	 is_a
3016 	 39171 	 is_a
3017 	 19013 	 is_a
3018 	 11106 	 is_a
3019 	 11187 	 is_a
3020 	 11027 	 is_a
3021 	 6814 	 is_a
3022 	 6814 	 is_a
3023 	 11125 	 is_a
3024 	 6633 	 is_a
3024 	 7161 	 is_a
3025 	 11155 	 is_a
3027 	 6696 	 is_a
3028 	 10779 	 is_a
3028 	 20873 	 is_a
3029 	 10980 	 is_a
3030 	 19014 	 is_a
3031 	 11081 	 is_a
3032 	 17567 	 is_a
3033 	 10779 	 is_a
3034 	 29475 	 is_a
3035 	 11099 	 is_a
3036 	 11088 	 is_a
3037 	 27258 	 is_a
3038 	 19013 	 is_a
3039 	 25080 	 is_a
3040 	 3167 	 is_a
3041 	 17567 	 is_a
3042 	 11149 	 is_a
3043 	 11151 	 is_a
3044 	 10950 	 is_a
3045 	 10950 	 is_a
3046 	 11149 	 is_a
3047 	 10708 	 is_a
3048 	 11149 	 is_a
3049 	 10950 	 is_a
3050 	 10957 	 is_a
3051 	 11066 	 is_a
3052 	 17568 	 is_a
3053 	 11088 	 is_a
3054 	 6913 	 is_a
3055 	 11027 	 is_a
3056 	 11072 	 is_a
3057 	 6636 	 is_a
3057 	 20800 	 is_a
3058 	 6876 	 is_a
3059 	 6876 	 is_a
3060 	 11151 	 is_a
3061 	 11116 	 is_a
3062 	 25760 	 is_a
3063 	 32390 	 is_a
3064 	 25080 	 is_a
3065 	 11086 	 is_a
3066 	 28799 	 is_a
3067 	 11432 	 is_a
3068 	 11432 	 is_a
3069 	 11191 	 is_a
3070 	 10975 	 is_a
3071 	 11210 	 is_a
3072 	 7161 	 is_a
3072 	 7409 	 is_a
3073 	 17866 	 is_a
3075 	 3076 	 is_a
3076 	 17867 	 is_a
3080 	 3088 	 is_a
3081 	 7249 	 is_a
3082 	 39167 	 is_a
3083 	 6636 	 is_a
3084 	 11198 	 is_a
3084 	 39167 	 is_a
3085 	 3084 	 is_a
3086 	 3084 	 is_a
3087 	 11100 	 is_a
3087 	 39167 	 is_a
3088 	 11143 	 is_a
3088 	 39167 	 is_a
3089 	 3088 	 is_a
3090 	 11166 	 is_a
3090 	 39167 	 is_a
3091 	 3090 	 is_a
3092 	 6560 	 is_a
3092 	 31303 	 is_a
3093 	 32390 	 is_a
3094 	 10989 	 is_a
3095 	 11191 	 is_a
3096 	 11196 	 is_a
3097 	 11106 	 is_a
3097 	 39166 	 is_a
3110 	 12585 	 is_a
3111 	 3110 	 is_a
3112 	 3110 	 is_a
3114 	 9659 	 is_a
3114 	 3177 	 is_a
3114 	 23215 	 is_a
3115 	 12585 	 is_a
3116 	 10950 	 is_a
3117 	 10950 	 is_a
3118 	 3694 	 is_a
3119 	 11154 	 is_a
3120 	 10953 	 is_a
3121 	 6914 	 is_a
3122 	 10395 	 is_a
3123 	 19013 	 is_a
3124 	 6817 	 is_a
3125 	 11125 	 is_a
3126 	 11174 	 is_a
3127 	 11086 	 is_a
3128 	 10718 	 is_a
3128 	 11095 	 is_a
3129 	 11196 	 is_a
3130 	 11116 	 is_a
3131 	 7155 	 is_a
3132 	 10987 	 is_a
3133 	 11086 	 is_a
3134 	 7150 	 is_a
3134 	 9659 	 is_a
3135 	 10986 	 is_a
3136 	 7155 	 is_a
3137 	 10987 	 is_a
3138 	 11088 	 is_a
3139 	 11088 	 is_a
3140 	 8335 	 is_a
3140 	 11198 	 is_a
3140 	 39168 	 is_a
3141 	 17866 	 is_a
3144 	 17867 	 is_a
3146 	 5869 	 is_a
3147 	 11210 	 is_a
3148 	 11170 	 is_a
3149 	 11101 	 is_a
3150 	 11101 	 is_a
3151 	 32393 	 is_a
3152 	 11170 	 is_a
3153 	 10950 	 is_a
3154 	 19014 	 is_a
3155 	 28564 	 is_a
3156 	 11068 	 is_a
3157 	 3160 	 is_a
3157 	 10811 	 is_a
3158 	 10708 	 is_a
3159 	 10773 	 is_a
3159 	 11190 	 is_a
3160 	 10776 	 is_a
3161 	 10789 	 is_a
3162 	 3272 	 is_a
3163 	 10718 	 is_a
3163 	 11096 	 is_a
3164 	 6913 	 is_a
3165 	 11109 	 is_a
3166 	 11149 	 is_a
3167 	 10961 	 is_a
3168 	 10773 	 is_a
3168 	 11190 	 is_a
3169 	 10968 	 is_a
3170 	 11132 	 is_a
3171 	 38789 	 is_a
3172 	 11128 	 is_a
3172 	 12586 	 is_a
3173 	 11095 	 is_a
3173 	 12556 	 is_a
3174 	 2848 	 is_a
3174 	 6497 	 is_a
3174 	 6560 	 is_a
3175 	 2900 	 is_a
3175 	 6497 	 is_a
3175 	 6646 	 is_a
3177 	 13943 	 is_a
3177 	 21250 	 is_a
3179 	 13943 	 is_a
3180 	 13896 	 is_a
3182 	 9934 	 is_a
3182 	 22017 	 is_a
3184 	 4527 	 is_a
3184 	 22017 	 is_a
3185 	 11118 	 is_a
3186 	 11144 	 is_a
3187 	 6913 	 is_a
3188 	 8335 	 is_a
3188 	 11162 	 is_a
3189 	 27096 	 is_a
3190 	 11155 	 is_a
3191 	 11191 	 is_a
3192 	 10718 	 is_a
3192 	 11095 	 is_a
3193 	 25772 	 is_a
3194 	 10950 	 is_a
3195 	 3194 	 is_a
3196 	 3194 	 is_a
3197 	 3194 	 is_a
3198 	 10781 	 is_a
3198 	 18113 	 is_a
3199 	 6602 	 is_a
3200 	 10953 	 is_a
3201 	 10953 	 is_a
3202 	 10953 	 is_a
3203 	 10956 	 is_a
3204 	 6567 	 is_a
3205 	 10950 	 is_a
3206 	 11170 	 is_a
3207 	 11109 	 is_a
3208 	 11127 	 is_a
3209 	 11126 	 is_a
3210 	 11125 	 is_a
3211 	 11125 	 is_a
3212 	 6547 	 is_a
3213 	 10953 	 is_a
3214 	 11086 	 is_a
3215 	 29475 	 is_a
3215 	 39169 	 is_a
3216 	 11125 	 is_a
3217 	 6632 	 is_a
3218 	 11086 	 is_a
3219 	 11146 	 is_a
3221 	 10819 	 is_a
3222 	 10819 	 is_a
3223 	 11027 	 is_a
3224 	 11027 	 is_a
3225 	 11127 	 is_a
3226 	 11097 	 is_a
3226 	 12550 	 is_a
3227 	 11191 	 is_a
3228 	 11155 	 is_a
3229 	 11078 	 is_a
3230 	 11144 	 is_a
3231 	 6547 	 is_a
3232 	 6547 	 is_a
3233 	 11125 	 is_a
3234 	 6602 	 is_a
3235 	 11109 	 is_a
3236 	 29475 	 is_a
3237 	 6914 	 is_a
3238 	 11196 	 is_a
3239 	 11125 	 is_a
3240 	 11144 	 is_a
3241 	 6913 	 is_a
3242 	 11067 	 is_a
3243 	 10645 	 is_a
3244 	 11096 	 is_a
3244 	 12550 	 is_a
3245 	 10953 	 is_a
3246 	 10962 	 is_a
3247 	 11191 	 is_a
3248 	 7425 	 is_a
3249 	 11714 	 is_a
3250 	 11714 	 is_a
3251 	 11714 	 is_a
3252 	 11714 	 is_a
3253 	 7199 	 is_a
3254 	 11181 	 is_a
3255 	 18211 	 is_a
3256 	 6913 	 is_a
3257 	 29653 	 is_a
3259 	 11191 	 is_a
3260 	 11196 	 is_a
3261 	 11149 	 is_a
3262 	 10950 	 is_a
3263 	 10774 	 is_a
3263 	 10781 	 is_a
3264 	 10774 	 is_a
3264 	 10784 	 is_a
3265 	 3738 	 is_a
3266 	 6902 	 is_a
3267 	 6914 	 is_a
3268 	 11125 	 is_a
3268 	 12563 	 is_a
3269 	 6816 	 is_a
3270 	 10781 	 is_a
3271 	 10718 	 is_a
3271 	 11095 	 is_a
3272 	 29475 	 is_a
3273 	 32391 	 is_a
3274 	 11179 	 is_a
3275 	 11151 	 is_a
3276 	 20173 	 is_a
3277 	 10968 	 is_a
3278 	 11174 	 is_a
3279 	 10718 	 is_a
3279 	 11097 	 is_a
3280 	 6548 	 is_a
3281 	 3280 	 is_a
3282 	 3280 	 is_a
3283 	 3282 	 is_a
3284 	 3282 	 is_a
3285 	 3282 	 is_a
3286 	 3282 	 is_a
3287 	 3282 	 is_a
3288 	 11159 	 is_a
3289 	 11149 	 is_a
3290 	 11159 	 is_a
3291 	 11088 	 is_a
3292 	 11105 	 is_a
3292 	 39169 	 is_a
3293 	 11128 	 is_a
3293 	 12586 	 is_a
3294 	 27096 	 is_a
3295 	 10986 	 is_a
3296 	 76 	 is_a
3296 	 9581 	 is_a
3296 	 9659 	 is_a
3296 	 11007 	 is_a
3297 	 3738 	 is_a
3298 	 11128 	 is_a
3298 	 12586 	 is_a
3299 	 11128 	 is_a
3299 	 12586 	 is_a
3300 	 3010 	 is_a
3301 	 3300 	 is_a
3301 	 11081 	 is_a
3302 	 3300 	 is_a
3302 	 35801 	 is_a
3303 	 12498 	 is_a
3304 	 12498 	 is_a
3305 	 12498 	 is_a
3306 	 11145 	 is_a
3307 	 10718 	 is_a
3307 	 11095 	 is_a
3308 	 11194 	 is_a
3309 	 11432 	 is_a
3310 	 10718 	 is_a
3310 	 11095 	 is_a
3311 	 10779 	 is_a
3312 	 6547 	 is_a
3313 	 10980 	 is_a
3314 	 14482 	 is_a
3315 	 10999 	 is_a
3316 	 11074 	 is_a
3316 	 39166 	 is_a
3317 	 11145 	 is_a
3318 	 11126 	 is_a
3319 	 10969 	 is_a
3320 	 12586 	 is_a
3321 	 5057 	 is_a
3322 	 10980 	 is_a
3323 	 11088 	 is_a
3324 	 11126 	 is_a
3325 	 3319 	 is_a
3325 	 10968 	 is_a
3326 	 10962 	 is_a
3327 	 11149 	 is_a
3328 	 3798 	 is_a
3329 	 16290 	 is_a
3330 	 11144 	 is_a
3331 	 7161 	 is_a
3332 	 11176 	 is_a
3333 	 6816 	 is_a
3334 	 11176 	 is_a
3335 	 10718 	 is_a
3335 	 11095 	 is_a
3336 	 61 	 is_a
3337 	 25571 	 is_a
3340 	 11088 	 is_a
3342 	 19014 	 is_a
3343 	 6815 	 is_a
3344 	 76 	 is_a
3344 	 10983 	 is_a
3345 	 7761 	 is_a
3346 	 2929 	 is_a
3346 	 7761 	 is_a
3347 	 6695 	 is_a
3349 	 3419 	 is_a
3349 	 6695 	 is_a
3351 	 6695 	 is_a
3352 	 3351 	 is_a
3352 	 3349 	 is_a
3356 	 3351 	 is_a
3356 	 31848 	 is_a
3361 	 3345 	 is_a
3361 	 31841 	 is_a
3368 	 990 	 is_a
3386 	 7761 	 is_a
3387 	 3347 	 is_a
3393 	 6696 	 is_a
3395 	 3396 	 is_a
3396 	 13094 	 is_a
3396 	 37608 	 is_a
3397 	 3345 	 is_a
3397 	 3419 	 is_a
3407 	 6695 	 is_a
3419 	 7761 	 is_a
3420 	 6695 	 is_a
3434 	 11434 	 is_a
3434 	 7761 	 is_a
3450 	 3434 	 is_a
3450 	 6695 	 is_a
3452 	 3345 	 is_a
3452 	 31843 	 is_a
3454 	 11106 	 is_a
3454 	 39166 	 is_a
3455 	 11149 	 is_a
3456 	 11119 	 is_a
3457 	 17567 	 is_a
3458 	 6602 	 is_a
3459 	 10718 	 is_a
3459 	 11095 	 is_a
3460 	 32391 	 is_a
3461 	 11432 	 is_a
3462 	 11274 	 is_a
3463 	 10819 	 is_a
3464 	 3465 	 is_a
3465 	 3798 	 is_a
3466 	 11070 	 is_a
3467 	 3466 	 is_a
3467 	 10786 	 is_a
3468 	 3466 	 is_a
3468 	 10787 	 is_a
3469 	 3466 	 is_a
3470 	 3466 	 is_a
